actual_points,fumbles,fumbles_proj,name,point_diff,position,position_rank,pro_team,projected_points,rec_2pt_conversion,rec_2pt_conversion_proj,rec_avg_yards,rec_avg_yards_proj,rec_tds,rec_tds_proj,rec_yards,rec_yards_proj,receptions,receptions_proj,targets,targets_proj,week,weekly_outlook
2.0,,,Hayden Hurst,-2.67,TE,28,BAL,4.67,,,,,,,,,,,,,7,"Baltimore selected Hurst in the first round of the 2018 draft, but the rookie played sparingly after missing the first month of the season with an injury. Hurst was limited to 106 pass routes and caught 13 of 23 targets for 163 yards and one touchdown. Hurst is an obvious candidate for a leap forward in his second NFL season, but he was outplayed by fellow second-year TE Mark Andrews in 2018, and Baltimore signed Nick Boyle to an extension to play a big role as a blocker. That leaves Hurst without a clear path to targets in the league's run-heaviest offense. Hurst, who turns 26 years old this year, is best as a dynasty hold."
2.0,0.0,0.010432598,David Moore,-3.7,WR,105,SEA,5.7,0.0,0.013693906,14.0,15.20274,0.0,0.318640162,14.0,27.05096256,1.0,1.779347838,3.0,2.983387214,7,"Moore was an unheralded seventh-round draft pick in 2017 and played sparingly during his first season and a half in the NFL. The East Central product took on a larger role near midseason in 2018 and went on to post a 26/445/5 line on 293 routes. Moore was primarily utilized as a vertical threat (his 15.4 aDOT ranked seventh), which allowed him a 17.1 YPR (fourth highest). Moore also racked up 11 end zone targets, which ranked 17th at the position. The 6-foot-2, 225-pound perimeter receiver will miss the early portion of the 2019 season due to injury and  will be hard to trust in Seattle's run-heavy offense even when healthy. That's especially the case after the team drafted DK Metcalf."
2.0,,,Charles Clay,-0.9300000000000002,TE,54,ARI,2.93,,,,,,,,,,,,,7,"Clay signed with the Cardinals following a disappointing four-year tenure in Buffalo. Clay broke out way back in 2013, when he posted a 69-759-6 line and was fantasy's No. 8 tight end. Since that point, he's missed at least one game in five consecutive seasons, while averaging 70.8 targets, 47.2 receptions, 485.4 yards and 2.4 touchdowns per season. He failed to post a single top-15 fantasy season during the span. Clay is now 30 years old and will compete with Maxx Williams for top billing in the Arizona tight end room. There's not much upside here in a new-look offense that won't throw to the tight end much."
2.0,,,Zach Line,1.05,RB,101,NO,0.95,,,,,,,,,,,,,7,
1.0,,,Evan Engram,-13.73,TE,5,NYG,14.73,,,,,,,,,,,,,7,"A first-round pick back in 2017, Engram has missed six games due to injury but has produced at a high level when he's been healthy. In fact, he's ranked fourth and seventh, respectively, in fantasy points per game during his two seasons. Engram enters his third season positioned for an even larger role after New York traded Odell Beckham to Cleveland. Engram exploded during the four games Beckham missed last season, posting weekly fantasy finishes of 12th, first, fourth and third to finish off the 2018 season. Engram posted a top-10 fantasy week during 45 percent of his 2018 outings, which was sixth-best at the position. He ranked seventh with a 9.2 YPR and third with an 8.6 RAC. Engram is locked into a huge role in his third season and is a midrange TE1."
1.0,,,David Montgomery,-10.72,RB,40,CHI,11.72,,,,,,,,,,,,,7,"The Bears selected Montgomery in the third round of April's draft to help replace Jordan Howard, whom they traded to the Eagles. Montgomery figures to immediately play a significant role along with change-of-pace back Tarik Cohen. He is one of the biggest backs in this class (5-foot-10, 222 pounds). His on-field profile is very similar to Kareem Hunt's, as he lacks some speed (4.63 40-yard dash) and explosiveness, but makes up for it with a combination of power, balance and especially elusiveness. The Iowa State product evaded a tackle once for every 5.1 touches last season (second best in the class) and is also a good receiver and blocker. Montgomery is a potential workhorse and, though he'll defer a lot of targets to Cohen this season, Montgomery could push for 200-plus carries. Consider him a fringe RB2."
1.0,0.0,0.024348525,Will Fuller V,-12.14,WR,18,HOU,13.14,0.0,0.017043978,6.0,14.09680003,0.0,0.414886801,6.0,65.70108191,1.0,4.660708938,1.0,7.462846353,7,"Fuller has certainly flashed the upside that made him a first-round draft pick back in 2016, but he has yet to finish a season as a top-60 fantasy wide receiver. Durability has been the obvious issue, as Fuller has missed at least two games during each of his three seasons, including six in 2017 and nine in 2018. Last season, Fuller handled career-high 21 percent target share and sat 14th at the position in fantasy points prior to suffering a season-ending injury in Week 8. The downfield playmaker has scored 11 touchdowns in 17 games during the past two seasons. Fuller is still only 25 years old and has big upside if he can stay on the field, but with DeAndre Hopkins, Keke Coutee and now Kenny Stills in the mix, he may not be worth the cost for fantasy drafters. Consider him a flex option."
1.0,,,Chargers D/ST,-5.82,DST,16,LAC,6.82,,,,,,,,,,,,,7,"The Chargers D/ST posted its worst fantasy finish in three seasons but finished 12th in 2018. The unit has ranked top-eight in points allowed each of the past two seasons but fell from sixth in both forced turnovers (27) and interceptions (18) in 2017 to 16th (20) and 15th (13), respectively, in 2018. Corey Liuget, Darius Philon and Jahleel Addae are notable offseason subtractions, but Thomas Davis and early-round picks Jerry Tillery and Nasir Adderley were huge additions at need spots. Additionally, edge rusher Joey Bosa will be healthy opposite Melvin Ingram this time around. Add that group to Casey Hayward, Derwin James (once back from IR) and Desmond King, and you have a strong unit on paper. Consider the Chargers' D/ST a top-10 unit."
1.0,0.0,0.026406671,Mohamed Sanu,-8.59,WR,38,ATL,9.59,0.0,0.010919505,3.0,10.83173457,0.0,0.259299149,3.0,43.56889945,1.0,4.022338174,2.0,5.439178735,7,"Many think of Julio Jones and Calvin Ridley when discussing Falcons wide receivers, but it was actually Sanu who paced the unit in snaps (789) last season. Sanu worked ahead of Ridley most weeks and quietly tied him in targets (92). Sanu posted a 66/838/4 line and finished 31st in fantasy points (he was 29th in 2017). Sanu is still in his prime at age-29 and is a super reliable short-area target for Matt Ryan. Sanu has ranked Top 15 in catch rate and Bottom 15 in aDOT during each of the past four seasons. He posted a career-high 9.1 YPT in 2018. Touchdowns are the red flag here, as Sanu has never cleared five in a season. The veteran slot man figures to defer plenty of targets to second-year Ridley, but there are plenty to go around in this offense. Sanu remains a sneaky flex in deeper leagues."
1.0,,,Seahawks D/ST,-5.79,DST,21,SEA,6.79,,,,,,,,,,,,,7,"The Seattle D/ST finished 14th in fantasy points last season, which marks its first finish worse than ninth since 2010. Seattle ranked 18th in interceptions (12), 24th in tackles for loss (82) and 25th in yards per play (5.92). The unit was 10th in forced turnovers (26) and 11th in points allowed (347), though a league-high 14 fumble recoveries will be hard to repeat. Earl Thomas, Frank Clark and Justin Coleman were big offseason losses, though Jadeveon Clowney and Ziggy Ansah will help offset those moves. This is a defense with good coaching but very shaky personnel in some areas, especially cornerback. Add and start the Seattle D/ST only when the unit is at home and the matchup is good. That will be the case in Week 1 against the Bengals."
1.0,,,Texans D/ST,-4.64,DST,17,HOU,5.64,,,,,,,,,,,,,7,"The Houston D/ST bounced back last season following a disastrous and injury-plagued 2017 season. Houston ranked fourth in forced turnovers (29), 11th in sacks (43) and second in fantasy points (133) and scored four touchdowns. Houston allowed 316 points (fourth-fewest) after surrendering a league-high 436 points in 2017. Four of coach Bill O'Brien's past five and six of DC Romeo Crennel's past seven defenses have been better than average in touchdowns allowed. This unit is still solid at linebacker and at edge rusher, but the offseason losses of Jadeveon Clowney and in the secondary can't be overlooked. To make matters worse, a Week 1 trip to New Orleans means this D/ST is not a great draft selection."
1.0,,,Alexander Mattison,-3.5,RB,55,MIN,4.5,,,,,,,,,,,,,7,"Looking to fill a need after the offseason departure of Latavius Murray, Minnesota selected Mattison with the No. 102 pick in April's draft. Mattison is a big, between-the-tackles back at 5-foot-11, 221 pounds, but also has good receiving and blocking chops. Mattison, who handled a whopping 302 carries at Boise State last season, lacks speed (4.67 YPC) and quickness, but has the size and skill set to settle in as a reliable backup. That's the role he'll play in 2019 as Dalvin Cook's handcuff."
1.0,,,Jalen Richard,-2.1,RB,74,OAK,3.1,,,,,,,,,,,,,7,"After flashing on a grand total of 195 touches his first two NFL seasons, Richard finally earned an expanded role in Jon Gruden's first season at the helm. Richard was limited to a career-low 55 carries, but his 80 targets more than doubled his previous career high. He caught 85 percent of his targets (fourth-best) and finished top-eight at the position in yards per target (7.6) for the second season in a row. Although Oakland called pass on 81 percent of Richard's snaps, he averaged more than 4.7 YPC for the third consecutive season. Richard scored only one touchdown, his best weekly fantasy finish was 16th, and he's a candidate for a dip in targets after Oakland revamped at wide receiver. His role as a complement to Josh Jacobs is enough for flex value in deep PPR leagues."
1.0,,,Jets D/ST,-1.1099999999999999,DST,14,NYJ,2.11,,,,,,,,,,,,,7,"The Jets finished 22nd in D/ST fantasy points last season, which was their fifth finish worse than 20th in the past six seasons. The Jets ranked near mid-pack in most categories. They ranked poorly in yards allowed (eighth-worst) and points allowed (fourth-worst) but were strong in blocks (second) and touchdowns (five). The defense includes a lot of talent, including Jamal Adams, Leonard Williams, Henry Anderson, Trumaine Johnson, C.J. Mosley and Quinnen Williams, though cornerback depth and edge rush are major concerns. This is a sleeper unit to keep in mind in deeper leagues."
1.0,,,Noah Fant,-4.27,TE,31,DEN,5.27,,,,,,,,,,,,,7,"Denver selected Fant with the No. 20 pick in April's draft. Fant has a ways to go as a blocker and needs to cut down on drops, but he's a terrific receiver who will operate as an F/move tight end in the pros. Fant is 6-foot-4, 249 pounds and a terrific athlete with good speed and production near the end zone. He was tops at the position in the 40-yard-dash (4.50), vertical (39.5 inches), broad jump (127 inches), three cone (6.81) and 60-yard shuttle (11.49) at the combine. Fant figures to begin his career in a time-share with Jeff Heuerman, but could make some noise in fantasy as the season progresses. He's not a bad late flier in deeper leagues."
1.0,0.0,0.021513871,Taylor Gabriel,-5.78,WR,76,CHI,6.78,0.0,0.00738378,6.0,12.1424742,0.0,0.129603441,6.0,35.6331217,1.0,2.934584922,2.0,4.417243701,7,"Gabriel signed with the Bears last season and played a larger role than most anticipated. Gabriel caught 67 passes (25th most at the position) for 688 yards and a pair of touchdowns. His 72 percent catch rate was 14th best among receivers and marks the third season in a row in which he's finished no lower than the 75th percentile in the category. The sure-handed Gabriel has dropped one of 194 targets during the past three seasons. Gabriel's small frame (5-foot-8, 167 pounds) has led to only 17 end zone targets and 10 touchdowns in six seasons. The 28-year-old figures to open 2019 as Chicago's No. 2 or 3 receiver, but he'll be hard-pressed to fend off youngsters Anthony Miller and Riley Ridley as the season progresses. Gabriel is underrated as a player, but has minimal fantasy upside."
1.0,,,Damien Harris,1.0,RB,106,NE,0.0,,,,,,,,,,,,,7,"The Patriots selected Harris in the third round of April's draft. The Alabama product joins 2018 first-round pick Sony Michel, James White and Rex Burkhead on the New England depth chart. The 5-foot-10, 216-pound Harris actually out-snapped first-round pick Josh Jacobs last season, but wasn't quite as explosive or dynamic. Harris actually found himself averaging a full yard more prior to initial contact than Jacobs, but forced tackles at a below-average rate and underwhelmed after contact (3.0 YAC). Harris lacks top-end speed (4.57 40-yard dash), but is a powerful, downhill runner with exceptional ball security (zero fumbles last season). He's also a good pass-catcher and blocker, which supplies him with three-down upside in the pros. He may not get that opportunity anytime soon with Michel and White locked into offensive roles. Harris is worth no more than a late-round flier."
1.0,,,Tyler Higbee,-4.21,TE,21,LAR,5.21,,,,,,,,,,,,,7,
1.0,0.0,0.019959108,KeeSean Johnson,-6.39,WR,83,ARI,7.39,0.0,0.009813276,6.0,12.25713365,0.0,0.194963451,6.0,39.26401641,1.0,3.203360389,2.0,5.081341812,7,
1.0,,,Jordan Wilkins,-1.88,RB,73,IND,2.88,,,,,,,,,,,,,7,
1.0,,,Dolphins D/ST,-4.06,DST,32,MIA,5.06,,,,,,,,,,,,,7,
1.0,,,C.J. Prosise,-0.47,RB,69,SEA,1.47,,,,,,,,,,,,,7,
1.0,0.0,0.017531302,Damiere Byrd,-6.11,WR,86,ARI,7.11,0.0,0.009518059,4.0,13.04759912,0.0,0.189098293,4.0,39.0133442,1.0,2.990078392,2.0,4.718388825,7,
1.0,,,Ryan Griffin,-2.72,TE,45,NYJ,3.72,,,,,,,,,,,,,7,"Griffin has missed at least two games in three of the past four seasons and has never finished a season better than 24th in fantasy points. The 2013 sixth-round pick has managed 37 catches over the past two seasons and has never eclipsed two touchdowns in a single season. The 29-year-old will try to hold down the fort in New York during Chris Herndon's suspension, but has little fantasy appeal."
1.0,,,Jesse James,-0.28,TE,56,DET,1.28,,,,,,,,,,,,,7,"James signed with Detroit after spending the first four seasons of his career in Pittsburgh. James played a ton of snaps during his time in Pittsburgh (2,379 to be exact) but was asked to block on 50 percent of those plays, which allowed him only 42.75 targets per season. Despite his massive 6-foot-7, 261-pound frame, James never scored more than three touchdowns in a season. His best fantasy season was a 22nd-place finish in 2017. Especially with first-round pick T.J. Hockenson in the fold, James' primary job will be blocking in a run-first Detroit offense, which means he has almost no fantasy appeal."
1.0,0.0,0.002499049,Diontae Spencer,0.5700000000000001,WR,167,DEN,0.43,0.0,0.000701481,5.0,12.51067402,0.0,0.012412546,5.0,2.612343831,1.0,0.2088092,1.0,0.329178196,7,
1.0,,,Dwayne Washington,-1.21,RB,106,NO,2.21,,,,,,,,,,,,,7,
1.0,,,Zach Zenner,-0.07000000000000006,RB,106,NO,1.07,,,,,,,,,,,,,7,
1.0,,,Virgil Green,0.010000000000000009,TE,65,LAC,0.99,,,,,,,,,,,,,7,
1.0,,,Maxx Williams,-1.85,TE,42,ARI,2.85,,,,,,,,,,,,,7,
1.0,0.0,0.00657771,Chris Moore,-2.12,WR,154,BAL,3.12,0.0,0.007333595,3.0,12.6093384,0.0,0.118228125,3.0,17.68257111,1.0,1.402339325,1.0,2.415111904,7,"The Ravens have ranked no higher than 25th in three-plus wide receiver sets over the past five seasons. A majority of that came with Joe Flacco under center, though Baltimore ranked 26th (65%) in the category during Lamar Jackson's seven regular season starts last season. Moore, a 2016 fourth-round pick, may truly get an opportunity to break out this season, but Baltimore's run-heavy attack figures to cap the fantasy appeal of most of the team's pass catchers."
1.0,0.0,0.010476254,Trent Sherfield,-3.5,WR,131,ARI,4.5,0.0,0.006094051,4.0,14.11529848,0.0,0.121072431,4.0,25.22112631,1.0,1.786793693,1.0,2.903623892,7,
1.0,0.0,0.01287669,Seth Roberts,-4.0,WR,107,BAL,5.0,0.0,0.009196359,9.0,11.30984374,0.0,0.148258553,9.0,23.99578185,1.0,2.12167227,4.0,3.450159863,7,
1.0,,,Eric Tomlinson,-1.6,TE,85,NE,2.6,,,,,,,,,,,,,7,
1.0,,,Drew Sample,-0.010000000000000009,TE,65,CIN,1.01,,,,,,,,,,,,,7,"The Bengals selected Sample in the second round of April's draft. Sample (6-foot-5, 255 pounds) is a good blocker and competent pass catcher who has drawn Jack Doyle comps. He has a good combination of speed, hands and ball skills, which were highlighted by him hauling in all but one of his 26 catchable targets last season, as well as a solid combine showing (including a 4.71 40-yard dash). Like most rookie tight ends, expect Sample to play a situational role as a rookie. He has little fantasy value with Tyler Eifert and C.J. Uzomah ahead of him on the depth chart."
1.0,,,Ross Dwelley,0.41000000000000003,TE,75,SF,0.59,,,,,,,,,,,,,7,
1.0,,,Levine Toilolo,0.69,TE,80,SF,0.31,,,,,,,,,,,,,7,
1.0,,,Lee Smith,0.35,TE,57,BUF,0.65,,,,,,,,,,,,,7,
0.0,,,David Johnson,-17.48,RB,8,ARI,17.48,,,,,,,,,,,,,7,"Johnson's career has hit a snag since he dominated the fantasy scene in 2016, pacing all backs in snaps, touches, yardage, touchdowns and fantasy points. An injury cost him all but 43 snaps in 2017, and inefficient play in a weak offense limited him to only two top-10 fantasy weeks (24 backs had more) in 2018. Johnson's yards per carry plummeted to 3.64, his YAC to 1.44 (seventh-worst among running backs) and his catch rate to 66 percent (second-worst). On the plus side, Johnson ranked top-five at the position in snaps (714) and touches (308), which allowed him his third top-10 fantasy campaign in four seasons. The 27-year-old workhorse is expected to retain a hefty role in new coach Kliff Kingsbury's offense. An intriguing bounce-back candidate, Johnson is a mid-pack RB1."
0.0,,,Alvin Kamara,0.0,RB,11,NO,0.0,,,,,,,,,,,,,7,"Following as efficient a season as you'll find for any running back (let alone a rookie) in 2017, Kamara's 2018 went about as expected: He regressed to the mean, but still played at a high level and was a terrific fantasy asset. The former third-round pick finished top-eight among backs in snaps (628), touches (275), scrimmage yards (1592), offensive touchdowns (18) and fantasy points (354). Kamara has yet to clear 200 carries in a season, but he has caught 81 passes in both of his NFL seasons and saw a significant uptick in work near the goal line last season (his 14.5 OTD ranked second in the league). Kamara's role won't change much with Latavius Murray added to replace Mark Ingram II. The 23-year-old back remains a solid RB1 option."
0.0,0.0,0.0,Davante Adams,0.0,WR,51,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,"Adams took his game to another level in 2018. In fact, before missing Week 17 because of an injury, Adams was the No. 1 scoring fantasy wide receiver. Incredibly, Adams ranked in the top 18 among wide receivers in all but one week last season (27th in Week 4) aside from the one week he missed. In addition to catching 13 touchdowns (second most), Adams ranked fourth at the position in routes (618), fourth in targets (164), fifth in receptions (111) and sixth in receiving yards (1,386). Adams has hauled in 35 touchdowns over the past three seasons, which trails only Antonio Brown for most in the league. Adams has done this damage despite missing at least one game three of the past four seasons. The 26-year-old soaked up a massive 30 percent target share last season and has little competition for targets again in 2019. He's a fine choice in the middle of the first round."
0.0,0.0,0.0,Sammy Watkins,0.0,WR,30,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,"Watkins hasn't posted a top 40 fantasy season since 2015, but injuries have been a big culprit. The 2014 first-round pick averaged a 21 percent target share (6.9 per game) during the 10 games he played in full last season. Believe it or not, he trailed Tyreek Hill (73) by only four targets during those weeks. Eight of the 10 games came during the regular season and Watkins was fantasy's No. 16 scoring wideout those weeks. Watkins posted a healthy 9.4 YPT despite a career-low 8.4 aDOT. Bizarrely, he was limited to one end zone target, which explains his three touchdowns. Watkins' durability is an obvious concern (he has missed at least three games during three of the past four seasons) but he plays a big role in arguably the league's best offense, which makes him a WR3 with WR2 upside."
0.0,,,Vikings D/ST,-5.24,DST,10,MIN,5.24,,,,,,,,,,,,,7,"The Minnesota D/ST finished fifth in fantasy points last season, marking its fourth consecutive top-11 campaign. Minnesota has been especially good in points allowed (ninth or better each of the past four seasons) and yards allowed (fourth or better each of the past three seasons) but added 50 sacks (third) to its arsenal in 2018. The losses of Sheldon Richardson and Andrew Sendejo cannot be ignored, but a strong core led by Linval Joseph, Danielle Hunter and Harrison Smith remains intact. Minnesota sports a solid top-five D/ST unit."
0.0,,,Delanie Walker,-9.55,TE,14,TEN,9.55,,,,,,,,,,,,,7,"Walker is back after his 2018 season was derailed by a broken ankle after only 38 snaps. One of the league's most underrated players of the past decade, Walker entered last season having posted three consecutive top-five fantasy campaigns and five straight top-12 finishes. Prior to 2018, Walker had appeared in at least 15 games in seven consecutive seasons and, from 2014-17, finished no lower than ninth at tight end in targets, receptions and receiving yards. Walker turns 35 years old this year but is again positioned for a large target share in Tennessee. He's a terrific mid- to late-round target with top-five upside."
0.0,0.0,0.0,Josh Gordon,0.0,WR,59,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,"Gordon was reinstated in August and will rejoin the Patriots this season. The 28-year-old wide receiver wasn't nearly as dominant last season as he was back at his peak in 2013, but was still very effective, ranking sixth among wide receivers in ypr (18.0), 10th in ypt (10.2) and fourth in RAC (6.7). Gordon was often utilized as a vertical threat (13.8 aDOT), which limited his volume a bit; during the nine full games he played, Gordon (63) was behind both Julian Edelman (83) and James White (70) in targets. Gordon ranked 24th in fantasy points during those nine weeks. He's back in the WR3 discussion, but his off-field troubles make him a risky early-round investment."
0.0,0.0,0.0,A.J. Green,0.0,WR,0,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,"Green has been one of the league's top wide receivers since entering the league in 2011, but he hasn't finished a season better than ninth in fantasy points since 2013. Durability has been a big culprit, as Green has missed at least three games during three of the past five seasons, including a total of 12 games over the past three seasons. He's also expected to miss around a month to begin 2019. When Green has been on the field, he has been effective, ranking no lower than 16th in fantasy points per game during each of his eight NFL seasons. Green, who is averaging 9.0 targets per game since the start of the 2017 season, turns 31 this season and figures to have a few good years left in the tank. He's a solid WR2 once back from injury."
0.0,0.0,0.0,Sterling Shepard,0.0,WR,48,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,"Shepard received a contract extension during the offseason and, with Odell Beckham Jr. gone, he will team up with Golden Tate to lead the Giants' wide receiver position in 2019. The 2016 second-round pick averaged 6.3 targets per game during the 12 games Beckham played and 8.0 per game during the four he missed last season. Shepard has finished 36th, 42nd and 30th in fantasy points during his three seasons. Though the 25-year-old is primarily a short-to-intermediate area target (9.3 career aDOT) who doesn't add much in the touchdown department (six during the past two seasons), Shepard figures to reach a career-high in targets this season and that would allow him to push for WR2 production."
0.0,0.0,0.0,Tyrell Williams,0.0,WR,52,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,"Williams heads to Oakland where - following the release of Antonio Brown - he'll take over as the team's No. 1 wideout. Williams was a full-time player, but primarily worked as a situational target throughout his four seasons with the Chargers. A Week 1 Keenan Allen injury forced Williams into No. 1 receiver duties back in 2016 and he delivered with a 69/1059/7 line and an 18th-place finish in fantasy points. That was, by far, Williams' most productive season and he's otherwise failed to eclipse five scores or post a fantasy finish better than 45th. Williams' resume suggests he won't be a high-volume target (he has been limited to a 13 percent target share each of the past two seasons), but his propensity for big plays (career 16.3 YPR) provides optimism that he can push for WR2 numbers."
0.0,0.0,0.0,Marquise Brown,0.0,WR,36,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,"The Ravens selected Brown with the No. 25 pick in April's draft. The former Oklahoma Sooner is extremely small (5-foot-9, 166 pounds), but he is superfast with the ability to get behind the defense and make plays with the ball in his hands. Drops (eight last season) and durability (he suffered a Lisfranc injury prior to the draft) are red flags, but Brown has the skill set of DeSean Jackson and John Brown, which allows him plenty of upside. The biggest concern here is that Brown's short-term fantasy value will be hindered by Baltimore's extremely run-heavy offense and Lamar Jackson's shaky accuracy. Brown is only worth a late flier in 2019 fantasy drafts because he has a good chance to lead the team in targets as a rookie."
0.0,,,Jared Cook,0.0,TE,19,NO,0.0,,,,,,,,,,,,,7,"Cook signed with the Saints during the offseason after stints with the Titans, Rams, Packers and Raiders. After nine seasons in the league and no top-10 fantasy campaigns to show, Cook finally reached his potential with a breakout 2018 campaign. Cook hit career highs in targets (101), receptions (68), receiving yards (896) and touchdowns (six). He was fantasy's No. 5 scoring tight end. Cook's usage has been incredibly consistent, as he's averaged target shares between 16 and 18 percent each of the past seven seasons. If he keeps that streak alive in the Saints' high-scoring offense this season, Cook will no doubt post his second consecutive top-10 fantasy campaign. The 32-year-old is a solid TE1 target."
0.0,,,Drew Brees,0.0,QB,37,NO,0.0,,,,,,,,,,,,,7,"Brees has remained one of the league's best passers in recent seasons, but his fantasy production has dropped off considerably since New Orleans improved defensively. Granted he sat out Week 17 last season, but Brees was limited to six top-10 fantasy weeks and finished outside the top seven for the season for the second year in a row. In 2018, Brees finished outside the top 10 in pass attempts, completions and yards for the first time since at least 2009. Brees, who has finished third or better in completion percentage nine of the past 10 seasons, has enough talent to post another top-10 season, but a more-balanced offense and fewer late-game deficits has capped his ceiling a bit."
0.0,0.0,0.0,Christian Kirk,0.0,WR,60,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,"Arizona selected Kirk in the second round of the 2018 draft and immediately slotted him in as a full-time player. Kirk was on the field for 85 percent of the team's pass plays and handled a generous 21 percent target share before landing on injured reserve with a broken foot. Kirk failed to post a single top-10 fantasy week, but was efficient, managing an 8.8 YPT and 5.3 RAC. Larry Fitzgerald is another year older, so the 22-year-old Kirk could very well take over as the team's No. 1 receiver this season, though he'll need to fend off rookies Andy Isabella and and KeeSean Johnson. Arizona's quarterback upgrade to Kyler Murray further helps Kirk's breakout chances. Consider him a borderline flex."
0.0,0.0,0.0,DeSean Jackson,0.0,WR,78,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,"Jackson spent his first six NFL seasons with the Eagles and now back with the team who drafted him following five combined seasons with Washington and Tampa Bay. The speedster is now 32 years old and has appeared in 16 games only twice in his 11-year career. Last season, Jackson was limited to 47 touches, but scored five touchdowns and posted an 18.9 YPR (highest) and 10.8 YPT (sixth highest). His 17.4 YPR and 10.0 YPT are tops in the NFL since he entered the league in 2008. Jackson is likely to miss a game or two and will serve as a situational deep threat behind Zach Ertz and Alshon Jeffery, but this is an offense that ranks fifth in passing attempts and third in passing touchdowns over the past two seasons. He'll see enough work to keep him in the flex discussion in non-PPR."
0.0,,,Rashaad Penny,-6.08,RB,66,SEA,6.08,,,,,,,,,,,,,7,"Penny was a surprise selection in the first round of the 2018 draft, and his rookie season was derailed by injuries and the emergence of Chris Carson. Penny appeared in 14 games and was on the field for 17 percent of Seattle's offensive snaps. The good news is that he was effective, racking up 419 yards on 85 carries (4.9 YPC) and 75 yards on 12 targets (6.3 YPT). The 23-year-old back has the size, talent and skill set to emerge into a three-down back, but he remains behind Carson on the depth chart. Penny is a terrific handcuff but lacks stand-alone value in his current role."
0.0,,,Chris Thompson,0.0,RB,35,WSH,0.0,,,,,,,,,,,,,7,"Thompson has emerged as one of the league's better receiving backs in recent years, but injuries have derailed his chances for a full-on breakout. The 28-year-old back has missed exactly six games each of the past two seasons. Thompson's best season came in 2017, when he put up 804 scrimmage yards and six touchdowns on 103 touches in 10 games. Thompson has never cleared 68 carries in a season (though he has benefited from light boxes), but he's averaging an impressive 4.96 YPC in his career. Interestingly, he paced the position in YPR (13.1) and YPT (9.8) in 2017 but finished sixth-worst (6.4) and fifth-worst (4.9), respectively, last season. Thompson will continue to be limited to passing situations behind Adrian Peterson and Derrius Guice, which severely limits his fantasy upside. He's worth a look in deep PPR leagues."
0.0,,,Malcolm Brown,0.0,RB,57,LAR,0.0,,,,,,,,,,,,,7,
0.0,,,Derrius Guice,0.0,RB,93,WSH,0.0,,,,,,,,,,,,,7,"Guice was the 59th overall pick in the 2018 draft, but a torn ACL in the preseason ended his rookie campaign before it even started. Guice is expected to be healthy for Week 1, but especially with Chris Thompson back, Adrian Peterson re-signed and Bryce Love drafted, it's hard to imagine the LSU product playing a full-time role early in the season. On the plus side, Guice is only 22 years old and has the size and ability to operate as a three-down back. He'll be a risky play early this season but has breakout potential once he's back to 100 percent."
0.0,,,Rex Burkhead,0.0,RB,45,NE,0.0,,,,,,,,,,,,,7,"Burkhead has appeared in 23 games across two seasons with the Patriots, handling roughly one quarter of the carries and just under 10 percent of the targets during both seasons. Last season's 3.3 YPC was both the worst of his career and fourth-worst at the position, but note that he has finished second and first, respectively, in average box defenders each of the past two seasons. The 29-year-old is a competent rusher and effective receiver with a defined role in one of the league's best offenses. He has little standalone value, and that's doubtful to change with James White, Sony Michel and Damien Harris all on the roster."
0.0,0.0,0.015723012,Dante Pettis,-7.37,WR,99,SF,7.37,0.0,0.017142056,0.0,13.16878425,0.0,0.281596722,0.0,35.31423661,0.0,2.68166263,0.0,4.216202292,7,"Pettis was a somewhat-surprising second-round draft pick last season, but made some noise with a solid rookie campaign. Albeit a small sample, Pettis averaged 17.3 YPR and 10.6 YPT while hauling in 27 of 44 targets for 467 yards and five touchdowns. He ran at least 80 percent of the pass routes in four games stretching from Week 12-15 and was fantasy's No. 8 wideout during the span. Especially with Jimmy Garoppolo back under center, the 23-year-old Pettis is positioned for a step forward in his second season. He's a flex option with upside."
0.0,,,Wayne Gallman,-1.58,RB,43,NYG,1.58,,,,,,,,,,,,,7,
